SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,PEAQ_OBJECTIVE_DIFFERENCE ^ 2.0
474,Lame Constant MP3 Compression Bitrate 128,11,0.0075,5.625E-5
474,Lame Constant MP3 Compression Bitrate 64,12,0.57725,0.33321756250000006
475,Lame MP3 Compression V1,0,0.05325,0.0028355625
475,Lame MP3 Compression V2,1,0.09375,0.0087890625
475,Lame MP3 Compression V3,2,0.14,0.019600000000000003
475,Lame MP3 Compression V4,3,0.26375,0.0695640625
475,Lame MP3 Compression V5,4,0.41375,0.17118906250000002
475,Lame MP3 Compression V6,5,0.675,0.45562500000000006
475,Lame MP3 Compression V7,6,0.66225,0.4385750625
475,Lame MP3 Compression V8,7,0.90575,0.8203830625000001
475,Lame MP3 Compression V9,8,0.954,0.9101159999999999
475,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
475,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
475,Lame Constant MP3 Compression Bitrate 128,11,0.0045,2.0249999999999998E-5
475,Lame Constant MP3 Compression Bitrate 64,12,0.54675,0.2989355625
476,Lame MP3 Compression V1,0,0.0735,0.005402249999999999
476,Lame MP3 Compression V2,1,0.09325,0.0086955625
476,Lame MP3 Compression V3,2,0.1265,0.01600225
476,Lame MP3 Compression V4,3,0.32825,0.10774806249999999
476,Lame MP3 Compression V5,4,0.4585,0.21022225000000003
476,Lame MP3 Compression V6,5,0.6725,0.45225624999999997
476,Lame MP3 Compression V7,6,0.675,0.45562500000000006
476,Lame MP3 Compression V8,7,0.844,0.712336
476,Lame MP3 Compression V9,8,0.904,0.817216
476,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
476,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
476,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
476,Lame Constant MP3 Compression Bitrate 64,12,0.53075,0.28169556250000005
477,Lame MP3 Compression V1,0,0.08025,0.0064400625000000005
477,Lame MP3 Compression V2,1,0.11775,0.013865062499999999
477,Lame MP3 Compression V3,2,0.193,0.037249000000000004
477,Lame MP3 Compression V4,3,0.3575,0.12780624999999998
477,Lame MP3 Compression V5,4,0.53175,0.28275806249999996
477,Lame MP3 Compression V6,5,0.73925,0.5464905624999999
477,Lame MP3 Compression V7,6,0.747,0.558009
477,Lame MP3 Compression V8,7,0.9025,0.81450625
477,Lame MP3 Compression V9,8,0.94,0.8835999999999999
477,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
477,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
477,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
477,Lame Constant MP3 Compression Bitrate 64,12,0.54175,0.29349306249999996
478,Lame MP3 Compression V1,0,0.05775,0.0033350625000000004
478,Lame MP3 Compression V2,1,0.0695,0.004830250000000001
478,Lame MP3 Compression V3,2,0.135,0.018225
478,Lame MP3 Compression V4,3,0.2185,0.04774225
478,Lame MP3 Compression V5,4,0.485,0.235225
478,Lame MP3 Compression V6,5,0.61325,0.37607556249999996
478,Lame MP3 Compression V7,6,0.6965,0.48511225
478,Lame MP3 Compression V8,7,0.90775,0.8240100624999999
478,Lame MP3 Compression V9,8,0.9405,0.88454025
478,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
478,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
478,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
478,Lame Constant MP3 Compression Bitrate 64,12,0.61025,0.37240506249999994
479,Lame MP3 Compression V1,0,0.04525,0.0020475625
479,Lame MP3 Compression V2,1,0.1295,0.01677025
479,Lame MP3 Compression V3,2,0.191,0.036481
479,Lame MP3 Compression V4,3,0.28325,0.0802305625
479,Lame MP3 Compression V5,4,0.51225,0.2624000625
479,Lame MP3 Compression V6,5,0.72775,0.5296200625
479,Lame MP3 Compression V7,6,0.70575,0.4980830625
479,Lame MP3 Compression V8,7,0.948,0.898704
479,Lame MP3 Compression V9,8,0.965,0.931225
479,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
479,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
479,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
479,Lame Constant MP3 Compression Bitrate 64,12,0.55475,0.30774756249999996
480,Lame MP3 Compression V1,0,0.075,0.005625
480,Lame MP3 Compression V2,1,0.1435,0.020592249999999996
480,Lame MP3 Compression V3,2,0.1995,0.03980025
480,Lame MP3 Compression V4,3,0.3205,0.10272025
480,Lame MP3 Compression V5,4,0.52525,0.2758875625
480,Lame MP3 Compression V6,5,0.70975,0.5037450625
480,Lame MP3 Compression V7,6,0.752,0.565504
480,Lame MP3 Compression V8,7,0.927,0.8593290000000001
480,Lame MP3 Compression V9,8,0.95125,0.9048765625
480,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
480,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
480,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
480,Lame Constant MP3 Compression Bitrate 64,12,0.59,0.34809999999999997
481,Lame MP3 Compression V1,0,0.049,0.0024010000000000004
481,Lame MP3 Compression V2,1,0.09675,0.0093605625
481,Lame MP3 Compression V3,2,0.14425,0.0208080625
481,Lame MP3 Compression V4,3,0.3305,0.10923025000000001
481,Lame MP3 Compression V5,4,0.51975,0.27014006250000006
481,Lame MP3 Compression V6,5,0.66725,0.44522256250000003
481,Lame MP3 Compression V7,6,0.719,0.516961
481,Lame MP3 Compression V8,7,0.86975,0.7564650625
481,Lame MP3 Compression V9,8,0.92875,0.8625765624999999
481,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
481,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
481,Lame Constant MP3 Compression Bitrate 128,11,0.00775,6.0062499999999996E-5
481,Lame Constant MP3 Compression Bitrate 64,12,0.5855,0.34281025000000004
482,Lame MP3 Compression V1,0,0.058,0.0033640000000000002
482,Lame MP3 Compression V2,1,0.10025,0.010050062500000002
482,Lame MP3 Compression V3,2,0.11125,0.0123765625
482,Lame MP3 Compression V4,3,0.279,0.07784100000000002
482,Lame MP3 Compression V5,4,0.529,0.279841
482,Lame MP3 Compression V6,5,0.69625,0.48476406250000004
482,Lame MP3 Compression V7,6,0.744,0.553536
482,Lame MP3 Compression V8,7,0.83975,0.7051800625
482,Lame MP3 Compression V9,8,0.8745,0.7647502500000001
482,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
482,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
482,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
482,Lame Constant MP3 Compression Bitrate 64,12,0.56425,0.31837806250000006
483,Lame MP3 Compression V1,0,0.0685,0.004692250000000001
483,Lame MP3 Compression V2,1,0.12925,0.0167055625
483,Lame MP3 Compression V3,2,0.18325,0.0335805625
483,Lame MP3 Compression V4,3,0.33875,0.1147515625
483,Lame MP3 Compression V5,4,0.55,0.30250000000000005
483,Lame MP3 Compression V6,5,0.665,0.44222500000000003
483,Lame MP3 Compression V7,6,0.7165,0.5133722500000001
483,Lame MP3 Compression V8,7,0.8735,0.7630022500000001
483,Lame MP3 Compression V9,8,0.93475,0.8737575624999999
483,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
483,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
483,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
483,Lame Constant MP3 Compression Bitrate 64,12,0.56425,0.31837806250000006
484,Lame MP3 Compression V1,0,0.05225,0.0027300625
484,Lame MP3 Compression V2,1,0.163,0.026569000000000002
484,Lame MP3 Compression V3,2,0.193,0.037249000000000004
484,Lame MP3 Compression V4,3,0.3105,0.09641025
484,Lame MP3 Compression V5,4,0.54825,0.3005780625
484,Lame MP3 Compression V6,5,0.697,0.48580899999999994
484,Lame MP3 Compression V7,6,0.714,0.5097959999999999
484,Lame MP3 Compression V8,7,0.928,0.8611840000000001
484,Lame MP3 Compression V9,8,0.95875,0.9192015625
484,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
484,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
484,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
484,Lame Constant MP3 Compression Bitrate 64,12,0.6115,0.3739322500000001
485,Lame MP3 Compression V1,0,0.08475,0.007182562500000001
485,Lame MP3 Compression V2,1,0.13275,0.0176225625
485,Lame MP3 Compression V3,2,0.24025,0.057720062499999995
485,Lame MP3 Compression V4,3,0.4525,0.20475625
485,Lame MP3 Compression V5,4,0.593,0.351649
485,Lame MP3 Compression V6,5,0.78975,0.6237050624999999
485,Lame MP3 Compression V7,6,0.769,0.591361
485,Lame MP3 Compression V8,7,0.8715,0.7595122500000001
485,Lame MP3 Compression V9,8,0.91625,0.8395140625
485,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
485,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
485,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
485,Lame Constant MP3 Compression Bitrate 64,12,0.623,0.388129
486,Lame MP3 Compression V1,0,0.06825,0.004658062500000001
486,Lame MP3 Compression V2,1,0.17775,0.0315950625
486,Lame MP3 Compression V3,2,0.20875,0.0435765625
486,Lame MP3 Compression V4,3,0.35875,0.1287015625
486,Lame MP3 Compression V5,4,0.537,0.28836900000000004
486,Lame MP3 Compression V6,5,0.7385,0.5453822500000001
486,Lame MP3 Compression V7,6,0.715,0.5112249999999999
486,Lame MP3 Compression V8,7,0.8765,0.7682522499999999
486,Lame MP3 Compression V9,8,0.9335,0.87142225
486,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
486,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
486,Lame Constant MP3 Compression Bitrate 128,11,0.0075,5.625E-5
486,Lame Constant MP3 Compression Bitrate 64,12,0.60625,0.36753906249999996
487,Lame MP3 Compression V1,0,0.05675,0.0032205625000000003
487,Lame MP3 Compression V2,1,0.05325,0.0028355625
487,Lame MP3 Compression V3,2,0.14125,0.019951562499999995
487,Lame MP3 Compression V4,3,0.29575,0.08746806250000001
487,Lame MP3 Compression V5,4,0.53075,0.28169556250000005
487,Lame MP3 Compression V6,5,0.67,0.4489000000000001
487,Lame MP3 Compression V7,6,0.7175,0.51480625
487,Lame MP3 Compression V8,7,0.868,0.753424
487,Lame MP3 Compression V9,8,0.94025,0.8840700625000001
487,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
487,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
487,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
487,Lame Constant MP3 Compression Bitrate 64,12,0.60325,0.3639105624999999
488,Lame MP3 Compression V1,0,0.0845,0.007140250000000001
488,Lame MP3 Compression V2,1,0.15,0.0225
488,Lame MP3 Compression V3,2,0.197,0.038809
488,Lame MP3 Compression V4,3,0.40975,0.1678950625
488,Lame MP3 Compression V5,4,0.59675,0.3561105625
488,Lame MP3 Compression V6,5,0.73925,0.5464905624999999
488,Lame MP3 Compression V7,6,0.71975,0.5180400625
488,Lame MP3 Compression V8,7,0.88125,0.7766015625
488,Lame MP3 Compression V9,8,0.8965,0.8037122499999999
488,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
488,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
488,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
488,Lame Constant MP3 Compression Bitrate 64,12,0.609,0.37088099999999996
489,Lame MP3 Compression V1,0,0.0325,0.0010562500000000001
489,Lame MP3 Compression V2,1,0.11175,0.012488062500000001
489,Lame MP3 Compression V3,2,0.164,0.026896000000000003
489,Lame MP3 Compression V4,3,0.25475,0.06489756249999999
489,Lame MP3 Compression V5,4,0.469,0.21996099999999996
489,Lame MP3 Compression V6,5,0.6595,0.43494025
489,Lame MP3 Compression V7,6,0.7095,0.50339025
489,Lame MP3 Compression V8,7,0.93275,0.8700225625
489,Lame MP3 Compression V9,8,0.95525,0.9125025625000001
489,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
489,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
489,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
489,Lame Constant MP3 Compression Bitrate 64,12,0.61075,0.3730155625
490,Lame MP3 Compression V1,0,0.07925,0.0062805625000000006
490,Lame MP3 Compression V2,1,0.1025,0.010506249999999998
490,Lame MP3 Compression V3,2,0.1665,0.027722250000000004
490,Lame MP3 Compression V4,3,0.3035,0.09211224999999999
490,Lame MP3 Compression V5,4,0.4955,0.24552025
490,Lame MP3 Compression V6,5,0.6795,0.46172025
490,Lame MP3 Compression V7,6,0.703,0.49420899999999995
490,Lame MP3 Compression V8,7,0.8485,0.7199522500000001
490,Lame MP3 Compression V9,8,0.90825,0.8249180625
490,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
490,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
490,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
490,Lame Constant MP3 Compression Bitrate 64,12,0.53675,0.28810056249999993
491,Lame MP3 Compression V1,0,0.04275,0.0018275625000000002
491,Lame MP3 Compression V2,1,0.14025,0.019670062500000005
491,Lame MP3 Compression V3,2,0.189,0.035721
491,Lame MP3 Compression V4,3,0.27775,0.0771450625
491,Lame MP3 Compression V5,4,0.46825,0.2192580625
491,Lame MP3 Compression V6,5,0.692,0.47886399999999996
491,Lame MP3 Compression V7,6,0.69275,0.47990256249999996
491,Lame MP3 Compression V8,7,0.8965,0.8037122499999999
491,Lame MP3 Compression V9,8,0.942,0.8873639999999999
491,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
491,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
491,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
491,Lame Constant MP3 Compression Bitrate 64,12,0.55525,0.30830256250000004
493,Lame MP3 Compression V1,0,0.068,0.0046240000000000005
493,Lame MP3 Compression V2,1,0.117,0.013689000000000002
493,Lame MP3 Compression V3,2,0.18925,0.0358155625
493,Lame MP3 Compression V4,3,0.26625,0.07088906249999999
493,Lame MP3 Compression V5,4,0.442,0.195364
493,Lame MP3 Compression V6,5,0.702,0.49280399999999996
493,Lame MP3 Compression V7,6,0.6385,0.40768224999999997
493,Lame MP3 Compression V8,7,0.944,0.8911359999999999
493,Lame MP3 Compression V9,8,0.96125,0.9240015625000001
493,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
493,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
493,Lame Constant MP3 Compression Bitrate 128,11,0.0095,9.025E-5
493,Lame Constant MP3 Compression Bitrate 64,12,0.5925,0.35105625
494,Lame MP3 Compression V1,0,0.07375,0.0054390624999999995
494,Lame MP3 Compression V2,1,0.15375,0.0236390625
494,Lame MP3 Compression V3,2,0.2075,0.04305625
494,Lame MP3 Compression V4,3,0.345,0.11902499999999998
494,Lame MP3 Compression V5,4,0.552,0.30470400000000003
494,Lame MP3 Compression V6,5,0.73025,0.5332650624999999
494,Lame MP3 Compression V7,6,0.74975,0.5621250625
494,Lame MP3 Compression V8,7,0.9065,0.8217422499999999
494,Lame MP3 Compression V9,8,0.94675,0.8963355625
494,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
494,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
494,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
494,Lame Constant MP3 Compression Bitrate 64,12,0.56375,0.3178140625
495,Lame MP3 Compression V1,0,0.07675,0.0058905625
495,Lame MP3 Compression V2,1,0.1515,0.02295225
495,Lame MP3 Compression V3,2,0.192,0.036864
495,Lame MP3 Compression V4,3,0.2995,0.08970025
495,Lame MP3 Compression V5,4,0.5255,0.27615025
495,Lame MP3 Compression V6,5,0.74725,0.5583825625
495,Lame MP3 Compression V7,6,0.769,0.591361
495,Lame MP3 Compression V8,7,0.931,0.8667610000000001
495,Lame MP3 Compression V9,8,0.95675,0.9153705624999999
495,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
495,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
495,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
495,Lame Constant MP3 Compression Bitrate 64,12,0.639,0.408321
496,Lame MP3 Compression V1,0,0.071,0.0050409999999999995
496,Lame MP3 Compression V2,1,0.12025,0.014460062499999999
496,Lame MP3 Compression V3,2,0.1865,0.03478225
496,Lame MP3 Compression V4,3,0.39,0.1521
496,Lame MP3 Compression V5,4,0.49375,0.24378906250000001
496,Lame MP3 Compression V6,5,0.73725,0.5435375625
496,Lame MP3 Compression V7,6,0.71825,0.5158830625
496,Lame MP3 Compression V8,7,0.727,0.5285289999999999
496,Lame MP3 Compression V9,8,0.86625,0.7503890624999999
496,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
496,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
496,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
496,Lame Constant MP3 Compression Bitrate 64,12,0.53575,0.28702806249999996
497,Lame MP3 Compression V1,0,0.09675,0.0093605625
497,Lame MP3 Compression V2,1,0.1405,0.019740250000000004
497,Lame MP3 Compression V3,2,0.2105,0.044310249999999995
497,Lame MP3 Compression V4,3,0.3095,0.09579025
497,Lame MP3 Compression V5,4,0.5165,0.26677224999999993
497,Lame MP3 Compression V6,5,0.6975,0.48650625000000003
497,Lame MP3 Compression V7,6,0.764,0.583696
497,Lame MP3 Compression V8,7,0.90125,0.8122515625
497,Lame MP3 Compression V9,8,0.94625,0.8953890625
497,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
497,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
497,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
497,Lame Constant MP3 Compression Bitrate 64,12,0.62025,0.38471006249999995
498,Lame MP3 Compression V1,0,0.07675,0.0058905625
498,Lame MP3 Compression V2,1,0.15775,0.0248850625
498,Lame MP3 Compression V3,2,0.1955,0.038220250000000004
498,Lame MP3 Compression V4,3,0.3115,0.09703225
498,Lame MP3 Compression V5,4,0.554,0.3069160000000001
498,Lame MP3 Compression V6,5,0.738,0.544644
498,Lame MP3 Compression V7,6,0.74675,0.5576355625
498,Lame MP3 Compression V8,7,0.9175,0.84180625
498,Lame MP3 Compression V9,8,0.94625,0.8953890625
498,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
498,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
498,Lame Constant MP3 Compression Bitrate 128,11,0.00375,1.40625E-5
498,Lame Constant MP3 Compression Bitrate 64,12,0.57,0.32489999999999997
499,Lame MP3 Compression V1,0,0.07425,0.0055130625
499,Lame MP3 Compression V2,1,0.13275,0.0176225625
499,Lame MP3 Compression V3,2,0.1865,0.03478225
499,Lame MP3 Compression V4,3,0.32325,0.1044905625
499,Lame MP3 Compression V5,4,0.5645,0.31866025
499,Lame MP3 Compression V6,5,0.703,0.49420899999999995
499,Lame MP3 Compression V7,6,0.72875,0.5310765625
499,Lame MP3 Compression V8,7,0.9095,0.8271902499999999
499,Lame MP3 Compression V9,8,0.9465,0.89586225
499,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
499,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
499,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
499,Lame Constant MP3 Compression Bitrate 64,12,0.597,0.356409
500,Lame MP3 Compression V1,0,0.06525,0.0042575625
500,Lame MP3 Compression V2,1,0.1015,0.01030225
500,Lame MP3 Compression V3,2,0.1485,0.02205225
500,Lame MP3 Compression V4,3,0.2535,0.06426225
500,Lame MP3 Compression V5,4,0.4555,0.20748025
500,Lame MP3 Compression V6,5,0.69325,0.4805955625000001
500,Lame MP3 Compression V7,6,0.738,0.544644
500,Lame MP3 Compression V8,7,0.9215,0.84916225
500,Lame MP3 Compression V9,8,0.95175,0.9058280624999999
500,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
500,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
500,Lame Constant MP3 Compression Bitrate 128,11,0.009,8.099999999999999E-5
500,Lame Constant MP3 Compression Bitrate 64,12,0.5285,0.27931225
501,Lame MP3 Compression V1,0,0.03925,0.0015405625
501,Lame MP3 Compression V2,1,0.10375,0.0107640625
501,Lame MP3 Compression V3,2,0.1545,0.02387025
501,Lame MP3 Compression V4,3,0.24025,0.057720062499999995
501,Lame MP3 Compression V5,4,0.40425,0.1634180625
501,Lame MP3 Compression V6,5,0.5995,0.35940025000000003
501,Lame MP3 Compression V7,6,0.683,0.4664890000000001
501,Lame MP3 Compression V8,7,0.914,0.835396
501,Lame MP3 Compression V9,8,0.95125,0.9048765625
501,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
501,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
501,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
501,Lame Constant MP3 Compression Bitrate 64,12,0.56175,0.3155630625
502,Lame MP3 Compression V1,0,0.08025,0.0064400625000000005
502,Lame MP3 Compression V2,1,0.136,0.018496000000000002
502,Lame MP3 Compression V3,2,0.155,0.024025
502,Lame MP3 Compression V4,3,0.249,0.062001
502,Lame MP3 Compression V5,4,0.46175,0.2132130625
502,Lame MP3 Compression V6,5,0.64825,0.4202280625
502,Lame MP3 Compression V7,6,0.65225,0.4254300625
502,Lame MP3 Compression V8,7,0.903,0.815409
502,Lame MP3 Compression V9,8,0.944,0.8911359999999999
502,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
502,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0
502,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0
502,Lame Constant MP3 Compression Bitrate 64,12,0.56425,0.31837806250000006
503,Lame MP3 Compression V1,0,0.062,0.0038439999999999998
503,Lame MP3 Compression V2,1,0.076,0.005776
503,Lame MP3 Compression V3,2,0.1435,0.020592249999999996
503,Lame MP3 Compression V4,3,0.25475,0.06489756249999999
503,Lame MP3 Compression V5,4,0.48325,0.2335305625
503,Lame MP3 Compression V6,5,0.66225,0.4385750625
503,Lame MP3 Compression V7,6,0.70175,0.4924530625
503,Lame MP3 Compression V8,7,0.91625,0.8395140625
503,Lame MP3 Compression V9,8,0.95425,0.9105930625
503,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0
