SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,PEAQ_OBJECTIVE_DIFFERENCE ^ 2.0,PEAQ_OBJECTIVE_DIFFERENCE VARIANCE,COMPRESSION_RATIO,COMPRESSION_RATIO ^ 2.0,COMPRESSION_RATIO VARIANCE
157,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
157,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
157,Lame Constant MP3 Compression Bitrate 128,11,2.5E-4,6.25E-8,0.0,0.1720687079910381,0.029607640269705138,0.0
157,Lame Constant MP3 Compression Bitrate 64,12,0.58525,0.34251756250000004,0.0,0.08603435399551905,0.0074019100674262844,0.0
158,Lame MP3 Compression V1,0,0.06875,0.004726562500000001,0.0,0.1456935272215169,0.021226603874246887,0.0
158,Lame MP3 Compression V2,1,0.1655,0.02739025,0.0,0.12879410227139368,0.016587920779894214,0.0
158,Lame MP3 Compression V3,2,0.1825,0.033306249999999996,0.0,0.12162464926225049,0.014792555308165449,0.0
158,Lame MP3 Compression V4,3,0.32425,0.10513806249999999,0.0,0.10830995081669885,0.011731045445915723,0.0
158,Lame MP3 Compression V5,4,0.5165,0.26677224999999993,0.0,0.09320288911886142,0.008686778540102776,0.0
158,Lame MP3 Compression V6,5,0.70975,0.5037450625,0.0,0.080528320406269,0.006484810387454721,0.0
158,Lame MP3 Compression V7,6,0.7425,0.5513062500000001,0.0,0.07124643927836041,0.005076055109845098,0.0
158,Lame MP3 Compression V8,7,0.8525,0.7267562500000001,0.0,0.06337284356296209,0.004016117301255666,0.0
158,Lame MP3 Compression V9,8,0.91875,0.8441015624999999,0.0,0.050495567101599255,0.002549802296912113,0.0
158,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
158,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
158,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
158,Lame Constant MP3 Compression Bitrate 64,12,0.5645,0.31866025,0.0,0.08603343610971824,0.0074017521288449704,0.0
159,Lame MP3 Compression V1,0,0.09025,0.0081450625,0.0,0.14567823279593436,0.021222147510546446,0.0
159,Lame MP3 Compression V2,1,0.13825,0.019113062500000003,0.0,0.1280795201091772,0.016404363471397124,0.0
159,Lame MP3 Compression V3,2,0.20275,0.04110756250000001,0.0,0.12099114972145555,0.014638858310919675,0.0
159,Lame MP3 Compression V4,3,0.35225,0.1240800625,0.0,0.10779211520638768,0.011619140100667153,0.0
159,Lame MP3 Compression V5,4,0.54325,0.2951205625,0.0,0.0906822556498182,0.008223271489738984,0.0
159,Lame MP3 Compression V6,5,0.72975,0.5325350625,0.0,0.07943863365550112,0.006310496517052915,0.0
159,Lame MP3 Compression V7,6,0.72675,0.5281655625,0.0,0.07332796952815489,0.005376991115122012,0.0
159,Lame MP3 Compression V8,7,0.89225,0.7961100624999999,0.0,0.06367312020694782,0.004054266236888426,0.0
159,Lame MP3 Compression V9,8,0.92625,0.8579390625000001,0.0,0.05230728493008382,0.002736052056756974,0.0
159,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
159,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
159,Lame Constant MP3 Compression Bitrate 128,11,0.01125,1.265625E-4,0.0,0.17207630182607014,0.02961025365013679,0.0
159,Lame Constant MP3 Compression Bitrate 64,12,0.5625,0.31640625,0.0,0.08603815091303507,0.007402563412534198,0.0
160,Lame MP3 Compression V1,0,0.0585,0.0034222500000000004,0.0,0.15007791096762366,0.022523379360405972,0.0
160,Lame MP3 Compression V2,1,0.108,0.011663999999999999,0.0,0.1334569045412419,0.017810745369730152,0.0
160,Lame MP3 Compression V3,2,0.1075,0.011556249999999999,0.0,0.12490197476295715,0.015600503299686387,0.0
160,Lame MP3 Compression V4,3,0.3085,0.09517225,0.0,0.10974752772713847,0.012044519842219027,0.0
160,Lame MP3 Compression V5,4,0.5225,0.27300624999999995,0.0,0.0950819338215075,0.00904057413923753,0.0
160,Lame MP3 Compression V6,5,0.71075,0.5051655625,0.0,0.08249396571917425,0.006805254380076296,0.0
160,Lame MP3 Compression V7,6,0.72025,0.5187600625,0.0,0.07589444846164031,0.0057599673072965775,0.0
160,Lame MP3 Compression V8,7,0.883,0.779689,0.0,0.06562853272769863,0.0043071043079906095,0.0
160,Lame MP3 Compression V9,8,0.9325,0.86955625,0.0,0.05310167126663883,0.002819787491310176,0.0
160,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
160,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
160,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
160,Lame Constant MP3 Compression Bitrate 64,12,0.5895,0.34751025,0.0,0.08603815091303507,0.007402563412534198,0.0
161,Lame MP3 Compression V1,0,0.05325,0.0028355625,0.0,0.14812249844687286,0.021940274546143855,0.0
161,Lame MP3 Compression V2,1,0.1295,0.01677025,0.0,0.13076821232520955,0.017100325354731088,0.0
161,Lame MP3 Compression V3,2,0.15975,0.0255200625,0.0,0.12245770911201866,0.014995890520963777,0.0
161,Lame MP3 Compression V4,3,0.2975,0.08850625,0.0,0.10730326207619999,0.011513990052193659,0.0
161,Lame MP3 Compression V5,4,0.45675,0.2086205625,0.0,0.09227102832292823,0.008513942667770624,0.0
161,Lame MP3 Compression V6,5,0.66425,0.4412280625,0.0,0.07943863365550112,0.006310496517052915,0.0
161,Lame MP3 Compression V7,6,0.6535,0.42706225,0.0,0.07314464960433449,0.0053501397657408694,0.0
161,Lame MP3 Compression V8,7,0.8855,0.7841102499999999,0.0,0.06489525303241707,0.004211393866141437,0.0
161,Lame MP3 Compression V9,8,0.92275,0.8514675624999999,0.0,0.052572080375602154,0.002763823635018773,0.0
161,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
161,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
161,Lame Constant MP3 Compression Bitrate 128,11,0.00525,2.7562500000000002E-5,0.0,0.17207630182607014,0.02961025365013679,0.0
161,Lame Constant MP3 Compression Bitrate 64,12,0.504,0.254016,0.0,0.08603815091303507,0.007402563412534198,0.0
162,Lame MP3 Compression V1,0,0.09925,0.009850562500000002,0.0,0.14567823279593436,0.021222147510546446,0.0
162,Lame MP3 Compression V2,1,0.15225,0.023180062499999998,0.0,0.12881279980445876,0.01659273739346357,0.0
162,Lame MP3 Compression V3,2,0.1845,0.03404025,0.0,0.1212355762865494,0.014698064957531742,0.0
162,Lame MP3 Compression V4,3,0.28475,0.0810825625,0.0,0.10852539490166924,0.011777761338563255,0.0
162,Lame MP3 Compression V5,4,0.4965,0.24651225,0.0,0.09275988145311594,0.008604395607196122,0.0
162,Lame MP3 Compression V6,5,0.64775,0.4195800625000001,0.0,0.08286060556681502,0.006865879954899295,0.0
162,Lame MP3 Compression V7,6,0.74025,0.5479700624999999,0.0,0.07186141013759179,0.0051640622669631795,0.0
162,Lame MP3 Compression V8,7,0.904,0.817216,0.0,0.062206560816384725,0.0038696562086025714,0.0
162,Lame MP3 Compression V9,8,0.94675,0.8963355625,0.0,0.05098330770249213,0.0025992976642869934,0.0
162,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
162,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
162,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
162,Lame Constant MP3 Compression Bitrate 64,12,0.5725,0.32775625,0.0,0.08603815091303507,0.007402563412534198,0.0
163,Lame MP3 Compression V1,0,0.096,0.009216,0.0,0.14127855462424507,0.0199596299967158,0.0
163,Lame MP3 Compression V2,1,0.149,0.022201,0.0,0.1246575481978633,0.015539504322702612,0.0
163,Lame MP3 Compression V3,2,0.193,0.037249000000000004,0.0,0.11756917781014166,0.013822511570952706,0.0
163,Lame MP3 Compression V4,3,0.34675,0.1202355625,0.0,0.10168145107904145,0.0103391174935395,0.0
163,Lame MP3 Compression V5,4,0.5145,0.26471025,0.0,0.08799356343378587,0.007742867205775697,0.0
163,Lame MP3 Compression V6,5,0.7565,0.57229225,0.0,0.07308354296306104,0.005341204252033588,0.0
163,Lame MP3 Compression V7,6,0.754,0.568516,0.0,0.06617849249915979,0.004379592869461348,0.0
163,Lame MP3 Compression V8,7,0.754,0.568516,0.0,0.06465082646732323,0.004179729362907942,0.0
163,Lame MP3 Compression V9,8,0.87925,0.7730805625,0.0,0.05085090997973296,0.0025858150457669054,0.0
163,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
163,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
163,Lame Constant MP3 Compression Bitrate 128,11,0.01675,2.8056250000000005E-4,0.0,0.17207630182607014,0.02961025365013679,0.0
163,Lame Constant MP3 Compression Bitrate 64,12,0.52,0.27040000000000003,0.0,0.08603815091303507,0.007402563412534198,0.0
164,Lame MP3 Compression V1,0,0.08475,0.007182562500000001,0.0,0.1474858904738027,0.021752087888850528,0.0
164,Lame MP3 Compression V2,1,0.1195,0.01428025,0.0,0.13084251741686315,0.017119764363982135,0.0
164,Lame MP3 Compression V3,2,0.1675,0.028056250000000005,0.0,0.12367306440771997,0.015295026859996052,0.0
164,Lame MP3 Compression V4,3,0.29475,0.0868775625,0.0,0.1126628330008215,0.012692913939770994,0.0
164,Lame MP3 Compression V5,4,0.527,0.277729,0.0,0.0952513042643309,0.009072810964056141,0.0
164,Lame MP3 Compression V6,5,0.65325,0.4267355625,0.0,0.08616146205631008,0.007423797543680961,0.0
164,Lame MP3 Compression V7,6,0.77525,0.6010125625,0.0,0.07527925659600346,0.00566696647364693,0.0
164,Lame MP3 Compression V8,7,0.89875,0.8077515625000001,0.0,0.06234863599022735,0.0038873524098418733,0.0
164,Lame MP3 Compression V9,8,0.9425,0.88830625,0.0,0.05146643052992073,0.002648793471491157,0.0
164,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
164,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
164,Lame Constant MP3 Compression Bitrate 128,11,0.01525,2.325625E-4,0.0,0.17206687221943648,0.029607008515379882,0.0
164,Lame Constant MP3 Compression Bitrate 64,12,0.6425,0.41280624999999993,0.0,0.08603343610971824,0.0074017521288449704,0.0
165,Lame MP3 Compression V1,0,0.07325,0.0053655625,0.0,0.14697535474234502,0.02160175490163816,0.0
165,Lame MP3 Compression V2,1,0.117,0.013689000000000002,0.0,0.13058785874319856,0.01705318885113358,0.0
165,Lame MP3 Compression V3,2,0.18975,0.036005062500000004,0.0,0.12265016536861197,0.015043063064947862,0.0
165,Lame MP3 Compression V4,3,0.33675,0.1134005625,0.0,0.10882321561933213,0.011842492257731652,0.0
165,Lame MP3 Compression V5,4,0.57375,0.32918906249999996,0.0,0.09153952843273232,0.008379485265687008,0.0
165,Lame MP3 Compression V6,5,0.7025,0.49350625000000004,0.0,0.0810412888082791,0.006567690491706903,0.0
165,Lame MP3 Compression V7,6,0.75525,0.5704025625,0.0,0.0720153632774992,0.005186212547990181,0.0
165,Lame MP3 Compression V8,7,0.89475,0.8005775625000001,0.0,0.06222127387175931,0.003871486922224478,0.0
165,Lame MP3 Compression V9,8,0.93725,0.8784375625,0.0,0.052160460898324976,0.002720713681125689,0.0
165,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301717699775952,0.18504775168565707,0.0
165,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441374159820762,0.11843056107882055,0.0
165,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.1720687079910381,0.029607640269705138,0.0
165,Lame Constant MP3 Compression Bitrate 64,12,0.553,0.30580900000000005,0.0,0.08603435399551905,0.0074019100674262844,0.0
166,Lame MP3 Compression V1,0,0.021,4.4100000000000004E-4,0.0,0.15465534348294588,0.02391827526782797,0.0
166,Lame MP3 Compression V2,1,0.0755,0.00570025,0.0,0.1349393477078021,0.01820862755980712,0.0
166,Lame MP3 Compression V3,2,0.11975,0.014340062499999999,0.0,0.12751384280547523,0.016259780107019447,0.0
166,Lame MP3 Compression V4,3,0.18975,0.036005062500000004,0.0,0.11496730003947467,0.013217480078366591,0.0
166,Lame MP3 Compression V5,4,0.401,0.16080100000000003,0.0,0.09947616050186171,0.009895506508192152,0.0
166,Lame MP3 Compression V6,5,0.64875,0.42087656250000005,0.0,0.08718566962904482,0.007601340988664949,0.0
166,Lame MP3 Compression V7,6,0.694,0.48163599999999995,0.0,0.0814245020324119,0.00662994953122625,0.0
166,Lame MP3 Compression V8,7,0.904,0.817216,0.0,0.06567731060161526,0.004313509127861044,0.0
166,Lame MP3 Compression V9,8,0.947,0.8968089999999999,0.0,0.05438435522932648,0.00295765809370957,0.0
166,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
166,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
166,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
166,Lame Constant MP3 Compression Bitrate 64,12,0.59075,0.3489855625,0.0,0.08603343610971824,0.0074017521288449704,0.0
167,Lame MP3 Compression V1,0,0.0695,0.004830250000000001,0.0,0.15158272076474166,0.02297732123444164,0.0
167,Lame MP3 Compression V2,1,0.06825,0.004658062500000001,0.0,0.13468329581461844,0.018139590171488015,0.0
167,Lame MP3 Compression V3,2,0.1475,0.021756249999999998,0.0,0.12751384280547523,0.016259780107019447,0.0
167,Lame MP3 Compression V4,3,0.27825,0.0774230625,0.0,0.11522335193265835,0.013276420830597244,0.0
167,Lame MP3 Compression V5,4,0.51325,0.2634255625,0.0,0.0979398491427596,0.00959221405010651,0.0
167,Lame MP3 Compression V6,5,0.654,0.42771600000000004,0.0,0.08603343610971824,0.0074017521288449704,0.0
167,Lame MP3 Compression V7,6,0.712,0.506944,0.0,0.07854391823409544,0.006169147091564271,0.0
167,Lame MP3 Compression V8,7,0.93725,0.8784375625,0.0,0.06618941438798263,0.0043810385770240825,0.0
167,Lame MP3 Compression V9,8,0.96425,0.9297780625000001,0.0,0.055627273794155614,0.003094393589769952,0.0
167,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
167,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
167,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
167,Lame Constant MP3 Compression Bitrate 64,12,0.58475,0.3419325625,0.0,0.08603343610971824,0.0074017521288449704,0.0
168,Lame MP3 Compression V1,0,0.06425,0.0041280625,0.0,0.15007791096762366,0.022523379360405972,0.0
168,Lame MP3 Compression V2,1,0.08075,0.0065205625,0.0,0.13223477171577264,0.017486034850722504,0.0
168,Lame MP3 Compression V3,2,0.15275,0.023332562499999997,0.0,0.12441312163276945,0.015478624834410286,0.0
168,Lame MP3 Compression V4,3,0.259,0.067081,0.0,0.11292507307335853,0.012752072128623363,0.0
168,Lame MP3 Compression V5,4,0.439,0.192721,0.0,0.09679291977716445,0.009368869318988593,0.0
168,Lame MP3 Compression V6,5,0.63625,0.40481406249999996,0.0,0.08481601808756582,0.007193756924230293,0.0
168,Lame MP3 Compression V7,6,0.772,0.5959840000000001,0.0,0.07204473006141217,0.005190443129621746,0.0
168,Lame MP3 Compression V8,7,0.90875,0.8258265624999999,0.0,0.05841794905743006,0.0034126567720764935,0.0
168,Lame MP3 Compression V9,8,0.94575,0.8944430624999999,0.0,0.049139924024076014,0.002414732133091963,0.0
168,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
168,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
168,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17207630182607014,0.02961025365013679,0.0
168,Lame Constant MP3 Compression Bitrate 64,12,0.625,0.390625,0.0,0.08603815091303507,0.007402563412534198,0.0
169,Lame MP3 Compression V1,0,0.0675,0.00455625,0.0,0.14530944938174137,0.021114836079624857,0.0
169,Lame MP3 Compression V2,1,0.15075,0.022725562499999998,0.0,0.12853805037820998,0.016522030395031247,0.0
169,Lame MP3 Compression V3,2,0.19675,0.038710562500000004,0.0,0.12034438979633205,0.01448277215545151,0.0
169,Lame MP3 Compression V4,3,0.3625,0.13140625,0.0,0.10421312052575989,0.010860374489716556,0.0
169,Lame MP3 Compression V5,4,0.48975,0.23985506250000002,0.0,0.09064237018702458,0.008216039273121601,0.0
169,Lame MP3 Compression V6,5,0.687,0.4719690000000001,0.0,0.07758372363465663,0.006019234173018777,0.0
169,Lame MP3 Compression V7,6,0.7015,0.49210225,0.0,0.07086236143858489,0.005021474268652642,0.0
169,Lame MP3 Compression V8,7,0.81075,0.6573155625,0.0,0.062092584097043664,0.0038554889998484395,0.0
169,Lame MP3 Compression V9,8,0.8455,0.71487025,0.0,0.049802093224226775,0.0024802484895145743,0.0
169,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.43016718054859115,0.1850438032211242,0.0
169,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.34413374443887296,0.11842803406151953,0.0
169,Lame Constant MP3 Compression Bitrate 128,11,0.0,0.0,0.0,0.17206687221943648,0.029607008515379882,0.0
169,Lame Constant MP3 Compression Bitrate 64,12,0.51575,0.2659980625,0.0,0.08603343610971824,0.0074017521288449704,0.0
170,Lame MP3 Compression V1,0,0.09925,0.009850562500000002,0.0,0.13907871553840043,0.019342889115811304,0.0
170,Lame MP3 Compression V2,1,0.17075,0.029155562500000006,0.0,0.12294656224220636,0.015115857167176724,0.0
170,Lame MP3 Compression V3,2,0.194,0.037636,0.0,0.11561376528939087,0.01336654272439036,0.0
170,Lame MP3 Compression V4,3,0.38475,0.1480325625,0.0,0.09874833229791524,0.009751233131619491,0.0
170,Lame MP3 Compression V5,4,0.522,0.272484,0.0,0.08567151106539429,0.0073396078082279765,0.0
170,Lame MP3 Compression V6,5,0.7755,0.60140025,0.0,0.07112813044231024,0.0050592109402183005,0.0
170,Lame MP3 Compression V7,6,0.759,0.5760810000000001,0.0,0.06416197333713552,0.00411675882251529,0.0
170,Lame MP3 Compression V8,7,0.7575,0.57380625,0.0,0.06245098738147858,0.0039001258249215967,0.0
170,Lame MP3 Compression V9,8,0.86725,0.7521225625,0.0,0.049521840532035157,0.00245241268968032,0.0
170,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
170,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
170,Lame Constant MP3 Compression Bitrate 128,11,0.01125,1.265625E-4,0.0,0.17207630182607014,0.02961025365013679,0.0
170,Lame Constant MP3 Compression Bitrate 64,12,0.4775,0.22800625,0.0,0.08603815091303507,0.007402563412534198,0.0
171,Lame MP3 Compression V1,0,0.0955,0.00912025,0.0,0.1454338062308405,0.021150991994789665,0.0
171,Lame MP3 Compression V2,1,0.14175,0.020093062499999998,0.0,0.12881279980445876,0.01659273739346357,0.0
171,Lame MP3 Compression V3,2,0.1725,0.029756249999999995,0.0,0.11976901689598632,0.014344617408231057,0.0
171,Lame MP3 Compression V4,3,0.34475,0.1188525625,0.0,0.10485899642526149,0.010995409131313002,0.0
171,Lame MP3 Compression V5,4,0.5355,0.28676025,0.0,0.08994897595453666,0.008090818275269814,0.0
171,Lame MP3 Compression V6,5,0.69975,0.4896500625,0.0,0.07748322113475033,0.00600364955741662,0.0
171,Lame MP3 Compression V7,6,0.70975,0.5037450625,0.0,0.07204473006141217,0.005190443129621746,0.0
171,Lame MP3 Compression V8,7,0.8895,0.7912102499999999,0.0,0.0635509069244009,0.0040387177709138656,0.0
171,Lame MP3 Compression V9,8,0.88725,0.7872125624999999,0.0,0.05097821548238601,0.0025987784537685812,0.0
171,Lame Constant MP3 Compression Bitrate 320,9,0.0,0.0,0.0,0.4301907545651753,0.1850640853133549,0.0
171,Lame Constant MP3 Compression Bitrate 256,10,0.0,0.0,0.0,0.3441526036521403,0.11844101460054716,0.0
171,Lame Constant MP3 Compression Bitrate 128,11,7.5E-4,5.625E-7,0.0,0.17207630182607014,0.02961025365013679,0.0
171,Lame Constant MP3 Compression Bitrate 64,12,0.5595,0.31304025,0.0,0.08603815091303507,0.007402563412534198,0.0
172,Lame MP3 Compression V1,0,0.06725,0.0045225625000000005,0.0,0.15105561722799907,0.022817799496131767,0.0
172,Lame MP3 Compression V2,1,0.1325,0.017556250000000002,0.0,0.1329680514110542,0.01768050269605275,0.0
172,Lame MP3 Compression V3,2,0.19225,0.0369600625,0.0,0.12539082789314485,0.015722859719728272,0.0
172,Lame MP3 Compression V4,3,0.32525,0.10578756249999999,0.0,0.11243621994317082,0.012641903555109085,0.0
172,Lame MP3 Compression V5,4,0.5115,0.26163224999999996,0.0,0.09679291977716445,0.009368869318988593,0.0
172,Lame MP3 Compression V6,5,0.65125,0.42412656249999997,0.0,0.08591593763048815,0.007381548338925929,0.0
