SAMPLE_INDEX,FUNCTION_NAME,FUNCTION_INDEX,PEAQ_OBJECTIVE_DIFFERENCE,COMPRESSION_RATIO
6875,Lame MP3 Compression V9,8,0,0.03591011006930289
6876,Lame MP3 Compression V1,0,0.01475,0.14675907052588666
6876,Lame MP3 Compression V2,1,0.0495,0.12816958825927435
6876,Lame MP3 Compression V3,2,0.12725,0.11740725642070933
6876,Lame MP3 Compression V4,3,0.2685,0.10370974317162658
6876,Lame MP3 Compression V5,4,0.498,0.08768854463921728
6876,Lame MP3 Compression V6,5,0.65175,0.07802690582959641
6876,Lame MP3 Compression V7,6,0.68375,0.06622503057480636
6876,Lame MP3 Compression V8,7,0.766,0.062250305748063596
6876,Lame MP3 Compression V9,8,0.874,0.04956176110884631
6877,Lame MP3 Compression V1,0,0.04125,0.14284549531186302
6877,Lame MP3 Compression V2,1,0.13025,0.12058703628210354
6877,Lame MP3 Compression V3,2,0.22375,0.11129229514879739
6877,Lame MP3 Compression V4,3,0.42525,0.09514879739094986
6877,Lame MP3 Compression V5,4,0.52875,0.07839380350591113
6877,Lame MP3 Compression V6,5,0.69625,0.06750917244190786
6877,Lame MP3 Compression V7,6,0.63025,0.060354667753770894
6877,Lame MP3 Compression V8,7,0.58925,0.05784753363228699
6877,Lame MP3 Compression V9,8,0.78625,0.045316958825927435
6878,Lame MP3 Compression V1,0,0.0395,0.14284549531186302
6878,Lame MP3 Compression V2,1,0.1165,0.12083163473298003
6878,Lame MP3 Compression V3,2,0.148,0.10884631064003261
6878,Lame MP3 Compression V4,3,0.26875,0.09135752140236446
6878,Lame MP3 Compression V5,4,0.578,0.07093355075417855
6878,Lame MP3 Compression V6,5,0,0.05968202201386058
6878,Lame MP3 Compression V7,6,0.62775,0.05393395841826335
6878,Lame MP3 Compression V8,7,0.58975,0.05222176926212801
6878,Lame MP3 Compression V9,8,0,0.039487362413371384
6879,Lame MP3 Compression V1,0,0.04875,0.14375093421024535
6879,Lame MP3 Compression V2,1,0.04525,0.12120176805961863
6879,Lame MP3 Compression V3,2,0.1265,0.10557109606884328
6879,Lame MP3 Compression V4,3,0.226,0.08853110119365377
6879,Lame MP3 Compression V5,4,0.4315,0.07033802395848904
6879,Lame MP3 Compression V6,5,0.69125,0.05778223826098097
6879,Lame MP3 Compression V7,6,0.59725,0.05265742777220218
6879,Lame MP3 Compression V8,7,0.59775,0.048685699643398604
6879,Lame MP3 Compression V9,8,0.73725,0.037619311994191884
6880,Lame MP3 Compression V1,0,0.038,0.14682582050351264
6880,Lame MP3 Compression V2,1,0.063,0.1273515406461532
6880,Lame MP3 Compression V3,2,0.115,0.11607695757083983
6880,Lame MP3 Compression V4,3,0.30775,0.1008306463667229
6880,Lame MP3 Compression V5,4,0.52375,0.08225320834489974
6880,Lame MP3 Compression V6,5,0.7435,0.07110674553180585
6880,Lame MP3 Compression V7,6,0.7165,0.06245862783199163
6880,Lame MP3 Compression V8,7,0.71875,0.058422839572078326
6880,Lame MP3 Compression V9,8,0.87775,0.04609126433345433
6881,Lame MP3 Compression V1,0,0.032,0.14118852896585596
6881,Lame MP3 Compression V2,1,0.05275,0.12222673015737438
6881,Lame MP3 Compression V3,2,0.07425,0.10531485554440435
6881,Lame MP3 Compression V4,3,0.15275,0.08699365804702014
6881,Lame MP3 Compression V5,4,0.40125,0.06431637163417395
6881,Lame MP3 Compression V6,5,0.5705,0.04919818069227648
6881,Lame MP3 Compression V7,6,0,0.04842945911895966
6881,Lame MP3 Compression V8,7,0,0.036898635519207364
6881,Lame MP3 Compression V9,8,0,0.02609916508295787
6882,Lame MP3 Compression V1,0,0.0135,0.13708868057483292
6882,Lame MP3 Compression V2,1,0.0345,0.11197710917981679
6882,Lame MP3 Compression V3,2,0.06225,0.09327155089577417
6882,Lame MP3 Compression V4,3,0.149,0.07751275864277936
6882,Lame MP3 Compression V5,4,0.3855,0.055860434327688925
6882,Lame MP3 Compression V6,5,0,0.049838782003373834
6882,Lame MP3 Compression V7,6,0,0.048621639512288865
6882,Lame MP3 Compression V8,7,0,0.038307958403621535
6882,Lame MP3 Compression V9,8,0,0.028319916294762017
6883,Lame MP3 Compression V1,0,0.0185,0.15091724419078678
6883,Lame MP3 Compression V2,1,0.064,0.13208316347329802
6883,Lame MP3 Compression V3,2,0.11375,0.12058703628210354
6883,Lame MP3 Compression V4,3,0.153,0.10370974317162658
6883,Lame MP3 Compression V5,4,0.426,0.08035059111292295
6883,Lame MP3 Compression V6,5,0.77625,0.06457399103139014
6883,Lame MP3 Compression V7,6,0.65675,0.058703628210354665
6883,Lame MP3 Compression V8,7,0.59025,0.05552384834896046
6883,Lame MP3 Compression V9,8,0,0.04120974317162658
6884,Lame MP3 Compression V1,0,0.027,0.14759454207682945
6884,Lame MP3 Compression V2,1,0.041,0.13017018641498154
6884,Lame MP3 Compression V3,2,0.098,0.12299545173069121
6884,Lame MP3 Compression V4,3,0.1875,0.11172086865537785
6884,Lame MP3 Compression V5,4,0.33075,0.09839636138455296
6884,Lame MP3 Compression V6,5,0.54325,0.08686553778480066
6884,Lame MP3 Compression V7,6,0.64625,0.07629561615169439
6884,Lame MP3 Compression V8,7,0.93575,0.05996028271871196
6884,Lame MP3 Compression V9,8,0.96025,0.050810360658538146
6885,Lame MP3 Compression V1,0,0.0495,0.1430900937627395
6885,Lame MP3 Compression V2,1,0.10775,0.12425601304525072
6885,Lame MP3 Compression V3,2,0.2325,0.11569506726457399
6885,Lame MP3 Compression V4,3,0.35475,0.10273134936812067
6885,Lame MP3 Compression V5,4,0.54375,0.08353037097431716
6885,Lame MP3 Compression V6,5,0.7495,0.07093355075417855
6885,Lame MP3 Compression V7,6,0.66775,0.06622503057480636
6885,Lame MP3 Compression V8,7,0.74025,0.0628618018752548
6885,Lame MP3 Compression V9,8,0.8465,0.050616591928251124
6886,Lame MP3 Compression V1,0,0.06125,0.14323845316136746
6886,Lame MP3 Compression V2,1,0.10425,0.12478913540176378
6886,Lame MP3 Compression V3,2,0.138,0.11248959022869467
6886,Lame MP3 Compression V4,3,0.336,0.09711515876235827
6886,Lame MP3 Compression V5,4,0.5375,0.07751275864277936
6886,Lame MP3 Compression V6,5,0.6885,0.06585381478080758
6886,Lame MP3 Compression V7,6,0.5865,0.06322734940530846
6886,Lame MP3 Compression V8,7,0.57325,0.06098524481646773
6886,Lame MP3 Compression V9,8,0.779,0.048034421643782965
6887,Lame MP3 Compression V1,0,0.03,0.14451965578356218
6887,Lame MP3 Compression V2,1,0.0545,0.12222673015737438
6887,Lame MP3 Compression V3,2,0.0765,0.10557109606884328
6887,Lame MP3 Compression V4,3,0.1585,0.08763425935811749
6887,Lame MP3 Compression V5,4,0.396,0.06777561871409964
6887,Lame MP3 Compression V6,5,0.62475,0.05073562383891012
6887,Lame MP3 Compression V7,6,0.6345,0.04939036108560569
6887,Lame MP3 Compression V8,7,0.636,0.042792167581302984
6887,Lame MP3 Compression V9,8,0.67225,0.030679464457303924
6888,Lame MP3 Compression V1,0,0.06475,0.14631333945463476
6888,Lame MP3 Compression V2,1,0.0535,0.12581409749951955
6888,Lame MP3 Compression V3,2,0.16,0.11402703337532831
6888,Lame MP3 Compression V4,3,0.33425,0.10134312741560078
6888,Lame MP3 Compression V5,4,0.52525,0.08366253122931391
6888,Lame MP3 Compression V6,5,0.836,0.06982554290961115
6888,Lame MP3 Compression V7,6,0.7215,0.06591787491191732
6888,Lame MP3 Compression V8,7,0.80775,0.06316328927419872
6888,Lame MP3 Compression V9,8,0.943,0.04790096303730435
6889,Lame MP3 Compression V1,0,0.0375,0.14298221263692854
6889,Lame MP3 Compression V2,1,0.09375,0.12222673015737438
6889,Lame MP3 Compression V3,2,0.151,0.11120838760649997
6889,Lame MP3 Compression V4,3,0.327,0.09749951954901667
6889,Lame MP3 Compression V5,4,0.52425,0.07853772074053511
6889,Lame MP3 Compression V6,5,0.712,0.06649441609190493
6889,Lame MP3 Compression V7,6,0.66575,0.06053682389869958
6889,Lame MP3 Compression V8,7,0.61675,0.06265080822532083
6889,Lame MP3 Compression V9,8,0.8015,0.04816788025026158
6890,Lame MP3 Compression V1,0,0.0025,0.15458622095393396
6890,Lame MP3 Compression V2,1,0.0205,0.1311047696697921
6890,Lame MP3 Compression V3,2,0.0565,0.1134936812066857
6890,Lame MP3 Compression V4,3,0.14175,0.09930697105584999
6890,Lame MP3 Compression V5,4,0.17825,0.08071748878923767
6890,Lame MP3 Compression V6,5,0.353,0.06555238483489605
6890,Lame MP3 Compression V7,6,0.405,0.055034651447207504
6890,Lame MP3 Compression V8,7,0.3895,0.047818997146351405
6890,Lame MP3 Compression V9,8,0,0.03657256420709336
6891,Lame MP3 Compression V1,0,0.04575,0.15042804728903383
6891,Lame MP3 Compression V2,1,0.04675,0.13037097431716266
6891,Lame MP3 Compression V3,2,0.10875,0.11789645332246229
6891,Lame MP3 Compression V4,3,0.24325,0.10199755401549124
6891,Lame MP3 Compression V5,4,0.46675,0.08169588259274357
6891,Lame MP3 Compression V6,5,0.57025,0.07093355075417855
6891,Lame MP3 Compression V7,6,0.59,0.06053811659192825
6891,Lame MP3 Compression V8,7,0.5725,0.05430085609457807
6891,Lame MP3 Compression V9,8,0.70025,0.0442570322054627
6892,Lame MP3 Compression V1,0,0.0575,0.1452914798206278
6892,Lame MP3 Compression V2,1,0.06475,0.12401141459437423
6892,Lame MP3 Compression V3,2,0.1155,0.11275988585405626
6892,Lame MP3 Compression V4,3,0.25425,0.09649408887077049
6892,Lame MP3 Compression V5,4,0.6025,0.07411333061557276
6892,Lame MP3 Compression V6,5,0,0.06249490419894008
6892,Lame MP3 Compression V7,6,0.66425,0.0594374235629841
6892,Lame MP3 Compression V8,7,0.612,0.05858132898491643
6892,Lame MP3 Compression V9,8,0,0.04279963310232369
6893,Lame MP3 Compression V1,0,0.0455,0.14964446627234096
6893,Lame MP3 Compression V2,1,0.0955,0.12786402169503108
6893,Lame MP3 Compression V3,2,0.13275,0.1171019196685956
6893,Lame MP3 Compression V4,3,0.283,0.10211184898891759
6893,Lame MP3 Compression V5,4,0.49775,0.0828938096559971
6893,Lame MP3 Compression V6,5,0.67375,0.07059426448292798
6893,Lame MP3 Compression V7,6,0.656,0.06457261215861289
6893,Lame MP3 Compression V8,7,0.67775,0.06277892848754031
6893,Lame MP3 Compression V9,8,0.7965,0.04747923384083193
6894,Lame MP3 Compression V1,0,0.0695,0.1308601712189156
6894,Lame MP3 Compression V2,1,0.1315,0.11275988585405626
6894,Lame MP3 Compression V3,2,0.23225,0.1000407664084794
6894,Lame MP3 Compression V4,3,0.487,0.08279657562168773
6894,Lame MP3 Compression V5,4,0,0.06530778638401957
6894,Lame MP3 Compression V6,5,0,0.05552384834896046
6894,Lame MP3 Compression V7,6,0,0.049898083978801466
6894,Lame MP3 Compression V8,7,0.59875,0.04757439869547493
6894,Lame MP3 Compression V9,8,0.6875,0.03697003668976763
6895,Lame MP3 Compression V1,0,0.034,0.13281695882592742
6895,Lame MP3 Compression V2,1,0.16775,0.11275988585405626
6895,Lame MP3 Compression V3,2,0.202,0.10101916021198533
6895,Lame MP3 Compression V4,3,0.38275,0.08316347329800244
6895,Lame MP3 Compression V5,4,0,0.06371789645332246
6895,Lame MP3 Compression V6,5,0,0.053811659192825115
6895,Lame MP3 Compression V7,6,0,0.04861394211169996
6895,Lame MP3 Compression V8,7,0,0.04647370566653078
6895,Lame MP3 Compression V9,8,0.6925,0.03538014675907052
6896,Lame MP3 Compression V1,0,0.09325,0.15066942837009673
6896,Lame MP3 Compression V2,1,0.09975,0.13298883218380986
6896,Lame MP3 Compression V3,2,0.11575,0.12350793277956909
6896,Lame MP3 Compression V4,3,0.27,0.10941470393542739
6896,Lame MP3 Compression V5,4,0.4805,0.0922465887980184
6896,Lame MP3 Compression V6,5,0.679,0.08020328414938822
6896,Lame MP3 Compression V7,6,0.715,0.07072238474514744
6896,Lame MP3 Compression V8,7,0.8445,0.06611005530524652
6896,Lame MP3 Compression V9,8,0.91925,0.05372509662403109
6897,Lame MP3 Compression V1,0,0.05925,0.1473383015523905
6897,Lame MP3 Compression V2,1,0.10325,0.12325169225513015
6897,Lame MP3 Compression V3,2,0.1335,0.11069590655762208
6897,Lame MP3 Compression V4,3,0.24925,0.09416839273131046
6897,Lame MP3 Compression V5,4,0.59075,0.07059426448292798
6897,Lame MP3 Compression V6,5,0.733,0.060344643505370374
6897,Lame MP3 Compression V7,6,0.7045,0.05592449445879866
6897,Lame MP3 Compression V8,7,0.60125,0.05419487091883581
6897,Lame MP3 Compression V9,8,0,0.0409504388118981
6898,Lame MP3 Compression V1,0,0.05475,0.13991031390134528
6898,Lame MP3 Compression V2,1,0.0705,0.12229922543823889
6898,Lame MP3 Compression V3,2,0.195,0.10933550754178557
6898,Lame MP3 Compression V4,3,0.38375,0.09319200978393803
6898,Lame MP3 Compression V5,4,0.50575,0.07717081125152873
6898,Lame MP3 Compression V6,5,0.67225,0.06653077863840196
6898,Lame MP3 Compression V7,6,0.588,0.05962087240114146
6898,Lame MP3 Compression V8,7,0.623,0.0572360375050958
6898,Lame MP3 Compression V9,8,0.81675,0.044522013860578885
6899,Lame MP3 Compression V1,0,0.0565,0.13966571545046882
6899,Lame MP3 Compression V2,1,0.08625,0.11936404402772116
6899,Lame MP3 Compression V3,2,0.14325,0.10884631064003261
6899,Lame MP3 Compression V4,3,0.37075,0.09209131675499388
6899,Lame MP3 Compression V5,4,0.50725,0.07448022829188748
6899,Lame MP3 Compression V6,5,0.64225,0.06396249490419895
6899,Lame MP3 Compression V7,6,0.61225,0.05650224215246637
6899,Lame MP3 Compression V8,7,0.58525,0.055401549123522215
6899,Lame MP3 Compression V9,8,0.732,0.04306461475743987
6900,Lame MP3 Compression V1,0,0.038,0.1430900937627395
6900,Lame MP3 Compression V2,1,0.067,0.12132083163473298
6900,Lame MP3 Compression V3,2,0.12025,0.1056665307786384
6900,Lame MP3 Compression V4,3,0.207,0.08940073379535263
6900,Lame MP3 Compression V5,4,0.536,0.07093355075417855
6900,Lame MP3 Compression V6,5,0.69825,0.05735833673053404
6900,Lame MP3 Compression V7,6,0.60725,0.051549123522217695
6900,Lame MP3 Compression V8,7,0.621,0.05038728088055442
6900,Lame MP3 Compression V9,8,0,0.03802996331023237
6901,Lame MP3 Compression V1,0,0.067,0.14349469368580642
6901,Lame MP3 Compression V2,1,0.11275,0.12299545173069121
6901,Lame MP3 Compression V3,2,0.1775,0.115308235997523
6901,Lame MP3 Compression V4,3,0.345,0.09916508295786979
6901,Lame MP3 Compression V5,4,0.5185,0.07853772074053511
6901,Lame MP3 Compression V6,5,0.66,0.06572569451858812
6901,Lame MP3 Compression V7,6,0.63325,0.0613055454720164
6901,Lame MP3 Compression V8,7,0.6025,0.0576541179987615
6901,Lame MP3 Compression V9,8,0.856,0.04178322051632466
6902,Lame MP3 Compression V1,0,0.07,0.14964446627234096
6902,Lame MP3 Compression V2,1,0.08825,0.1273515406461532
6902,Lame MP3 Compression V3,2,0.158,0.11633319809527877
6902,Lame MP3 Compression V4,3,0.34425,0.10403365292220965
6902,Lame MP3 Compression V5,4,0.506,0.08571245542482543
6902,Lame MP3 Compression V6,5,0.73725,0.07213170762956161
6902,Lame MP3 Compression V7,6,0.69625,0.06783967884520938
6902,Lame MP3 Compression V8,7,0.673,0.061753966389784545
6902,Lame MP3 Compression V9,8,0.92025,0.04691870769362175
6903,Lame MP3 Compression V1,0,0.08625,0.14896045658377496
6903,Lame MP3 Compression V2,1,0.09175,0.1276803913575214
6903,Lame MP3 Compression V3,2,0.13825,0.11642886261720342
6903,Lame MP3 Compression V4,3,0.3295,0.1000407664084794
6903,Lame MP3 Compression V5,4,0.507,0.08132898491642886
6903,Lame MP3 Compression V6,5,0.65,0.06971055849979617
6903,Lame MP3 Compression V7,6,0.66875,0.06053811659192825
6903,Lame MP3 Compression V8,7,0.764,0.05625764370158989
6903,Lame MP3 Compression V9,8,0.842,0.044654504688136976
6904,Lame MP3 Compression V1,0,0.04175,0.14039951080309826
6904,Lame MP3 Compression V2,1,0.05825,0.11838565022421525
6904,Lame MP3 Compression V3,2,0.117,0.1056665307786384
6904,Lame MP3 Compression V4,3,0.33625,0.08671015083571137
6904,Lame MP3 Compression V5,4,0.58375,0.06812066856909907
6904,Lame MP3 Compression V6,5,0,0.05796983285772524
6904,Lame MP3 Compression V7,6,0.67675,0.050264981655116184
6904,Lame MP3 Compression V8,7,0.6715,0.04745209947003669
6904,Lame MP3 Compression V9,8,0,0.038559926620464736
6905,Lame MP3 Compression V1,0,0.07575,0.14700366897676315
6905,Lame MP3 Compression V2,1,0.1095,0.12474520994700367
6905,Lame MP3 Compression V3,2,0.2315,0.11496127191194455
6905,Lame MP3 Compression V4,3,0.36175,0.10444353852425602
6905,Lame MP3 Compression V5,4,0.50825,0.08487566245413779
6905,Lame MP3 Compression V6,5,0.68925,0.0720342437831227
6905,Lame MP3 Compression V7,6,0.65075,0.06530778638401957
6905,Lame MP3 Compression V8,7,0.62725,0.062250305748063596
6905,Lame MP3 Compression V9,8,0.78825,0.04942927028128822
6906,Lame MP3 Compression V1,0,0.033,0.14631333945463476
6906,Lame MP3 Compression V2,1,0.07275,0.12222673015737438
6906,Lame MP3 Compression V3,2,0.07275,0.10685229869103799
6906,Lame MP3 Compression V4,3,0.234,0.08891546198031218
6906,Lame MP3 Compression V5,4,0.4365,0.07072238474514744
6906,Lame MP3 Compression V6,5,0.614,0.05970404219427303
6906,Lame MP3 Compression V7,6,0.575,0.05477141209882343
6906,Lame MP3 Compression V8,7,0.58125,0.048813819905618075
6906,Lame MP3 Compression V9,8,0,0.03928487540304499
6907,Lame MP3 Compression V1,0,0.05,0.1358074779526382
6907,Lame MP3 Compression V2,1,0.09425,0.11325831180201149
6907,Lame MP3 Compression V3,2,0.1635,0.09762763981123615
6907,Lame MP3 Compression V4,3,0.3885,0.08045952467382717
6907,Lame MP3 Compression V5,4,0,0.06329140953641818
6907,Lame MP3 Compression V6,5,0,0.053554269607738465
6907,Lame MP3 Compression V7,6,0,0.04919818069227648
6907,Lame MP3 Compression V8,7,0.594,0.045098332301253444
6907,Lame MP3 Compression V9,8,0,0.03387179432427238
6908,Lame MP3 Compression V1,0,0.035,0.15195225333916998
6908,Lame MP3 Compression V2,1,0.07125,0.1314527925176968
6908,Lame MP3 Compression V3,2,0.09625,0.12043433232615497
6908,Lame MP3 Compression V4,3,0.25725,0.10787841257300264
6908,Lame MP3 Compression V5,4,0.4585,0.09224757369662934
6908,Lame MP3 Compression V6,5,0.691,0.07866668090240335
6908,Lame MP3 Compression V7,6,0.68625,0.07110750472448511
6908,Lame MP3 Compression V8,7,0.8475,0.06880131538206938
6908,Lame MP3 Compression V9,8,0.9185,0.05344807337098686
6909,Lame MP3 Compression V1,0,0.019,0.14382388911536895
6909,Lame MP3 Compression V2,1,0.037,0.12474520994700367
6909,Lame MP3 Compression V3,2,0.051,0.10762331838565023
6909,Lame MP3 Compression V4,3,0.112,0.08218507949449654
6909,Lame MP3 Compression V5,4,0.31,0.05784753363228699
6909,Lame MP3 Compression V6,5,0.53125,0.04708520179372197
6909,Lame MP3 Compression V7,6,0.62325,0.04769669792091317
6909,Lame MP3 Compression V8,7,0.60525,0.03204239706481859
6909,Lame MP3 Compression V9,8,0.72525,0.020408683245006116
6910,Lame MP3 Compression V1,0,0.03825,0.1422134910636117
6910,Lame MP3 Compression V2,1,0.0445,0.12145800858405757
6910,Lame MP3 Compression V3,2,0.1035,0.10582733659328222
6910,Lame MP3 Compression V4,3,0.41025,0.08840298093143431
6910,Lame MP3 Compression V5,4,0.52375,0.07033802395848904
6910,Lame MP3 Compression V6,5,0.5775,0.06136960560312613
6910,Lame MP3 Compression V7,6,0.58275,0.05611667485212787
6910,Lame MP3 Compression V8,7,0.54525,0.05316990882108005
6910,Lame MP3 Compression V9,8,0.66275,0.04150562661484914
6911,Lame MP3 Compression V1,0,0.0505,0.14847125968202202
6911,Lame MP3 Compression V2,1,0.09075,0.12841418671015084
6911,Lame MP3 Compression V3,2,0.16175,0.11740725642070933
6911,Lame MP3 Compression V4,3,0.3465,0.10444353852425602
6911,Lame MP3 Compression V5,4,0.5355,0.08854463921728496
6911,Lame MP3 Compression V6,5,0.743,0.07558092132083163
6911,Lame MP3 Compression V7,6,0.71375,0.06787607011822258
6911,Lame MP3 Compression V8,7,0.75925,0.0666530778638402
6911,Lame MP3 Compression V9,8,0.8635,0.05128414186710151
6912,Lame MP3 Compression V1,0,0.052,0.13939484529478338
